"MaterialTypeUniqueID","Material_Classification","Material_Details_JPN","Material_Details_EN","inconsistent"
1191,"Wood","木材(ヤナギ属)",NA,FALSE
1192,"Wood","木材(ヤブツバキ)",NA,FALSE
1193,"Wood","木材(ヤブニッケイ)",NA,TRUE
1194,"Wood","木材(ヤマグワ、カラスザンショウ)",NA,FALSE
1195,"Wood","木材(ヤマグワ)",NA,FALSE
1196,"Wood","木材(ユズリハ属)",NA,FALSE
1197,"Wood","木材(リンボク)",NA,FALSE
1198,"Wood","木材(丸木舟:センダン)",NA,FALSE
1199,"Wood","木材(大:スダジイ)",NA,FALSE
1200,"Wood","木材(小:シキミ)",NA,FALSE
1201,"Wood","木材(広葉樹･環孔材)",NA,FALSE
1202,"Wood","木材(広葉樹)",NA,FALSE
1203,"Wood","木材（広葉樹）",NA,FALSE
1204,"Wood","木材（広葉樹枝）",NA,FALSE
1205,"Wood","木材(広葉樹環孔材)",NA,FALSE
1206,"Wood","木材(散孔材)",NA,FALSE
1207,"Wood","木材(木杭:広葉樹)",NA,FALSE
1208,"Wood","木材(柱材:ハイノキ属)",NA,FALSE
1209,"Wood","木材(樹木)",NA,FALSE
1210,"Wood","木材(樹皮)",NA,FALSE
1211,"Wood","木材(環孔材)",NA,FALSE
1212,"Wood","木材(竹)",NA,FALSE
1213,"Wood","木材（臼･クスノキ）",NA,FALSE
1214,"Wood","木材(舟)",NA,FALSE
1215,"Wood","木材(落葉広葉樹)",NA,FALSE
1216,"Wood","木材(針葉樹･スギ?)",NA,FALSE
1217,"Wood","木材(針葉樹)",NA,FALSE
1218,"Wood","木材(針葉樹の樹皮)",NA,FALSE
1219,"Wood","木材と泥炭",NA,FALSE
1220,"Wood","木材樹皮(広葉樹)",NA,FALSE
1221,"Wood","木材片",NA,FALSE
1222,"Wood","木材片,炭化材片",NA,FALSE
1223,"Wood","木材遺体(モクレン属)",NA,FALSE
1224,"Wood","木杭",NA,FALSE
1225,"Wood","木杭(K20011)",NA,FALSE
1226,"Wood","木杭(K22666)",NA,FALSE
1227,"Wood","木杭(ハイノキ属)",NA,FALSE
1228,"Wood","木杭(マツ属)",NA,FALSE
1229,"Wood","木杭K20011",NA,FALSE
1230,"Wood","木杭K22666",NA,FALSE
1231,"Wood","木杭№2",NA,FALSE
1232,"Wood","木杭№3",NA,FALSE
1233,"Wood","木枝片",NA,FALSE
1234,"Wood","木柱",NA,FALSE
1235,"Wood","木株",NA,FALSE
1270,"Wood","木片",NA,TRUE
1271,"Wood","木片(アスナロ)",NA,FALSE
1272,"Wood","木片(イスノキ)",NA,FALSE
1273,"Wood","木片(イチイガシ)",NA,FALSE
1274,"Wood","木片（イチイ科カヤ属カヤ）",NA,FALSE
1275,"Wood","木片(ウツギ属)",NA,FALSE
1276,"Wood","木片(ウルシ科ウルシ属)",NA,FALSE
1277,"Wood","木片(エゴノキ属)",NA,FALSE
1278,"Wood","木片(エノキ属)",NA,FALSE
1279,"Wood","木片(オニグルミ)",NA,FALSE
1280,"Wood","木片（オニグルミ）",NA,FALSE
1281,"Wood","木片(カエデ属)",NA,FALSE
1282,"Wood","木片(カエデ科カエデ属)",NA,FALSE
1283,"Wood","木片(カツラ)",NA,FALSE
1284,"Wood","木片(カヤ)",NA,FALSE
1285,"Wood","木片(カラマツ属)",NA,FALSE
1286,"Wood","木片(キハダ)",NA,FALSE
1287,"Wood","木片(クスノキ)",NA,TRUE
1288,"Wood","木片(クスノキ科)",NA,FALSE
1289,"Wood","木片（クスノキ科タブノキ属）",NA,FALSE
1290,"Wood","木片(クヌギ)",NA,FALSE
1291,"Wood","木片(クヌギ節)",NA,FALSE
1292,"Wood","木片(クリ)",NA,FALSE
1293,"Wood","木片(クリ）",NA,FALSE
1294,"Wood","木片(クワ属)",NA,FALSE
1295,"Wood","木片（クワ科クワ属？）",NA,FALSE
1296,"Wood","木片(ケヤキ)",NA,FALSE
1297,"Wood","木片（ケヤキ）",NA,FALSE
1298,"Wood","木片(ケンポナシ属)",NA,FALSE
1299,"Wood","木片(コナラ亜属)",NA,FALSE
1300,"Wood","木片(コナラ属コナラ亜属クヌギ節)",NA,FALSE
1301,"Wood","木片(コナラ属コナラ亜属コナラ節)",NA,FALSE
1302,"Wood","木片(コナラ節)",NA,FALSE
1303,"Wood","木片(サカキ)",NA,FALSE
1304,"Wood","木片(サクラ属)",NA,FALSE
1305,"Wood","木片(サワグルミ近似種)",NA,FALSE
1306,"Wood","木片(サワラ)",NA,FALSE
1307,"Wood","木片(シキミ)",NA,FALSE
1308,"Wood","木片(シナノキ属)",NA,FALSE
1309,"Wood","木片(スギ)",NA,FALSE
1310,"Wood","木片(スダジイ)",NA,FALSE
1311,"Wood","木片（センダン科センダン属センダン）",NA,FALSE
1312,"Wood","木片(タケ亜科)",NA,FALSE
1313,"Wood","木片(ツガ)",NA,FALSE
1314,"Wood","木片（ツバキ科ツバキ属）",NA,FALSE
1315,"Wood","木片(ツブラジイ)",NA,FALSE
1316,"Wood","木片(トチノキ)",NA,FALSE
1317,"Wood","木片(トネリコ属)",NA,FALSE
1318,"Wood","木片（トネリコ属）",NA,FALSE
1319,"Wood","木片(ハンノキ亜属)",NA,FALSE
1320,"Wood","木片(ハンノキ属ハンノキ節)",NA,FALSE
1321,"Wood","木片(ヒノキ)",NA,FALSE
1323,"Wood","木片(ヒノキ科)",NA,FALSE
1324,"Wood","木片(ヒノキ科アスナロ属)",NA,FALSE
1325,"Wood","木片(フジ)",NA,FALSE
1326,"Wood","木片(ブナ属)",NA,FALSE
1327,"Wood","木片(ブナ科クリ属クリ)",NA,FALSE
1328,"Wood","木片（ブナ科クリ属クリ）",NA,FALSE
1329,"Wood","木片（ブナ科コナラ属アカガシ亜属）",NA,FALSE
1330,"Wood","木片(ブナ科コナラ属コナラ亜属コナラ節)",NA,FALSE
1331,"Wood","木片（ブナ科シイ属）",NA,FALSE
1332,"Wood","木片(マツ属単維管属亜属)",NA,FALSE
1333,"Wood","木片(マツ属複維管束亜属)",NA,FALSE
1334,"Wood","木片（マツ科モミ属）",NA,FALSE
1335,"Wood","木片（マンサク科イスノキ属イスノキ）",NA,FALSE
1336,"Wood","木片(ムクノキ)",NA,FALSE
1337,"Wood","木片(ムクロジ)",NA,FALSE
1338,"Wood","木片(モミ属)",NA,FALSE
1339,"Wood","木片(ヤナギ属)",NA,FALSE
1340,"Wood","木片(ヤマグワ)",NA,FALSE
1341,"Wood","木片(ヤマザクラ)",NA,FALSE
1342,"Wood","木片(ユズリハ属)",NA,FALSE
1343,"Wood","木片(枝)",NA,FALSE
1344,"Wood","木片(柱根片)",NA,FALSE
1345,"Wood","木片(根株:クスノキ)",NA,FALSE
1346,"Wood","木片（樹皮）",NA,FALSE
1347,"Wood","木片(針葉樹)",NA,FALSE
1348,"Wood","木版",NA,FALSE
1349,"Wood","木皮",NA,FALSE
1350,"Wood","木胎",NA,FALSE
1352,"Wood","木葉",NA,FALSE
1353,"Wood","木製品",NA,FALSE
1354,"Wood","木製品(容器未製品)",NA,FALSE
1355,"Wood","木製品（木杭）（広葉樹）",NA,FALSE
1356,"Wood","木製品（柱）",NA,FALSE
1357,"Wood","木製品①",NA,FALSE
1358,"Wood","木製遺物",NA,FALSE
1359,"Wood","木質",NA,FALSE
1362,"Wood","未炭化植物片",NA,FALSE
1363,"Wood","材",NA,FALSE
1364,"Wood","材(アカガシ亜属)",NA,FALSE
1365,"Wood","材(イヌガヤ)",NA,FALSE
1366,"Wood","材(カラマツ)",NA,FALSE
1367,"Wood","材(カラマツ／トウヒ)",NA,FALSE
1368,"Wood","材(クマシデ属)",NA,FALSE
1369,"Wood","材(クリ)",NA,FALSE
1370,"Wood","材(クリ樹幹)",NA,FALSE
1371,"Wood","材(ケンポナシ)",NA,FALSE
1372,"Wood","材(コナラ属コナラ亜属クヌギ節)",NA,FALSE
1373,"Wood","材(コナラ属コナラ亜属コナラ節)",NA,FALSE
1374,"Wood","材(コナラ節)",NA,FALSE
1375,"Wood","材(スダジイ)",NA,FALSE
1376,"Wood","材(ニレ属)",NA,FALSE
1377,"Wood","材(ハリグワ)",NA,FALSE
1378,"Wood","材(ハンノキ属ハンノキ亜属)",NA,FALSE
1379,"Wood","材(ヒノキ属の一種)",NA,FALSE
1380,"Wood","材(マツ属の一種)",NA,FALSE
1381,"Wood","材(マツ属単維管束亜属)",NA,FALSE
1382,"Wood","材(マツ科の一種)",NA,FALSE
1383,"Wood","材(モミ属)",NA,FALSE
1384,"Wood","材(ヤナギ属の一種)",NA,FALSE
1385,"Wood","材(広葉樹 環孔材)",NA,FALSE
1386,"Wood","材(散孔材･広葉樹)",NA,FALSE
1387,"Wood","材(枝)",NA,FALSE
1388,"Wood","材(環孔材)",NA,FALSE
1389,"Wood","材化石",NA,FALSE
1390,"Wood","材化石(キハダ)",NA,FALSE
1391,"Wood","材化石(クリ)",NA,FALSE
1392,"Wood","材化石(コナラ属コナラ亜属コナラ節)",NA,FALSE
1393,"Wood","材化石(トネリコ属)",NA,FALSE
1394,"Wood","材化石(マツ複維管束亜属)",NA,FALSE
1395,"Wood","材密集部材",NA,FALSE
1396,"Wood","材片",NA,FALSE
1397,"Wood","材片(バラ属)",NA,FALSE
1398,"Wood","材片(バラ科ナシ亜科)",NA,FALSE
1399,"Wood","材片(ヒトツバタゴ)",NA,FALSE
1400,"Wood","杭",NA,FALSE
1401,"Wood","杭(クリ)",NA,FALSE
1402,"Wood","杭(タケ亜科)",NA,FALSE
1403,"Wood","杭(木材:クリ)",NA,FALSE
1404,"Wood","杭(木材:コナラ属アカガシ亜属)",NA,FALSE
1405,"Wood","杭材(イヌガヤ)",NA,FALSE
1406,"Wood","杭材（クリ）",NA,FALSE
1407,"Wood","杭材(コナラ属アカガシ亜属)",NA,FALSE
1408,"Wood","杭材(スギ)",NA,FALSE
1409,"Wood","杭材(ツブラジイ)",NA,FALSE
1410,"Wood","杭材(マキ属)",NA,FALSE
1411,"Wood","杭材(ムクノキ属:根材)",NA,FALSE
1413,"Wood","板材(ハンノキ亜属)",NA,FALSE
1414,"Wood","板材⑱",NA,FALSE
1415,"Wood","板状木製品",NA,FALSE
1416,"Wood","板状製品",NA,FALSE
1424,"Wood","枝",NA,FALSE
1425,"Wood","枝材片",NA,FALSE
1426,"Wood","柱(カヤ)",NA,FALSE
1427,"Wood","柱材",NA,FALSE
1428,"Wood","柱根",NA,FALSE
1429,"Wood","根",NA,FALSE
1430,"Wood","植物",NA,FALSE
1431,"Wood","植物(ヤダケ？)",NA,FALSE
1432,"Wood","植物片",NA,TRUE
1433,"Wood","植物片(タケ亜科)",NA,FALSE
1434,"Wood","植物片(トネリコ属)",NA,FALSE
1435,"Wood","植物片(マダケ属？)",NA,FALSE
1436,"Wood","植物片(ヨシ)",NA,FALSE
1437,"Wood","植物片(単子葉類の茎)",NA,FALSE
1438,"Wood","植物片(微小な草本質植物)",NA,FALSE
1440,"Wood","植物片(茎または根)",NA,FALSE
1441,"Wood","植物片(草本?)",NA,FALSE
1442,"Wood","植物片(葉)",NA,FALSE
1446,"Wood","植物素材束(ツヅラフジ)",NA,FALSE
1447,"Wood","植物細片",NA,FALSE
1448,"Wood","植物繊維",NA,FALSE
1449,"Wood","植物繊維(コケ)",NA,FALSE
1452,"Wood","植物遺体",NA,TRUE
1453,"Wood","植物遺体(1a層)",NA,FALSE
1454,"Wood","植物遺体(イネ)",NA,TRUE
1455,"Wood","植物遺体(イネ属)",NA,FALSE
1456,"Wood","植物遺体(イネ科?)",NA,FALSE
1457,"Wood","植物遺体(イネ科炭化稈)",NA,FALSE
1458,"Wood","植物遺体(シュロ)",NA,FALSE
1460,"Wood","植物遺体(単子葉類の茎)",NA,FALSE
1461,"Wood","植物遺体(木の芽)",NA,FALSE
1462,"Wood","植物遺体(根)",NA,FALSE
1464,"Wood","植物遺体(炭化イネ科稈)",NA,FALSE
1465,"Wood","植物遺体(草本)",NA,FALSE
1466,"Wood","植物遺体(草本類)",NA,FALSE
1467,"Wood","植物遺体(草本類茎)",NA,FALSE
1468,"Wood","植物遺体(葉)",NA,FALSE
1469,"Wood","植物遺体(虫えい)",NA,FALSE
1475,"Wood","植物遺物",NA,FALSE
1477,"Wood","構築材(ガマズミ属)",NA,FALSE
1478,"Wood","構築材(クリ)",NA,FALSE
1479,"Wood","構造部材(カヤ)",NA,FALSE
1480,"Wood","樹木",NA,FALSE
1481,"Wood","樹木(イスノキ)",NA,FALSE
1482,"Wood","樹木(コナラ属コナラ節)",NA,FALSE
1483,"Wood","樹木(シャシャンボ)",NA,FALSE
1484,"Wood","樹木（生木樹皮の内側年輪）",NA,FALSE
1485,"Wood","樹木の葉",NA,FALSE
1486,"Wood","樹木片",NA,FALSE
1487,"Wood","樹木片(コナラ属アカガシ亜属)",NA,FALSE
1488,"Wood","樹木片(コナラ属コナラ節)",NA,FALSE
1489,"Wood","樹木片(ヒイラギ)",NA,FALSE
1490,"Wood","樹木片(ユクノキ)",NA,FALSE
1491,"Wood","樹根",NA,FALSE
1492,"Wood","樹皮",NA,FALSE
1493,"Wood","樹皮（ほとんど未炭化）",NA,FALSE
1494,"Wood","樹皮（一部未炭化）",NA,FALSE
1495,"Wood","樹皮（内側）",NA,FALSE
1514,"Wood","流木",NA,FALSE
1515,"Wood","流木片",NA,FALSE
1548,"Wood","漆器(ブナ属)",NA,FALSE
1551,"Wood","漆器椀(ブナ属)",NA,FALSE
1586,"Wood","炭化イネ",NA,TRUE
2132,"Wood","炭化材(広葉樹(環孔材))",NA,TRUE
2242,"Wood","炭化植物遺体(イネ科稈)",NA,FALSE
2256,"Wood","炭化物",NA,TRUE
2393,"Wood","炭化稈(タケ亜科)",NA,FALSE
2586,"Wood","炭化萱",NA,FALSE
2605,"Wood","独木舟(ニレ属)",NA,FALSE
2614,"Wood","生の植物遺体",NA,FALSE
2615,"Wood","生の植物遺体 (草本?)",NA,FALSE
2620,"Wood","生の草本",NA,FALSE
2621,"Wood","生の草本類",NA,FALSE
2622,"Wood","生の葉",NA,FALSE
2623,"Wood","生木",NA,FALSE
2624,"Wood","生木 1-5年輪（最終形成年輪）",NA,FALSE
2625,"Wood","生木 121-125年輪",NA,FALSE
2626,"Wood","生木 186-190年輪",NA,FALSE
2627,"Wood","生木 236-240年輪",NA,FALSE
2628,"Wood","生木(アジサイ属)",NA,FALSE
2629,"Wood","生木(アスナロ)",NA,FALSE
2630,"Wood","生木(イチイ)",NA,FALSE
2631,"Wood","生木(イネ科タケ亜科)",NA,FALSE
2632,"Wood","生木(ウルシ)",NA,FALSE
2633,"Wood","生木(エノキ属)",NA,FALSE
2634,"Wood","生木(オニグルミ)",NA,FALSE
2635,"Wood","生木(カエデ属)",NA,FALSE
2636,"Wood","生木(カヤ)",NA,FALSE
2637,"Wood","生木(カラマツ)",NA,FALSE
2638,"Wood","生木(クヌギ節)",NA,FALSE
2639,"Wood","生木(クリ)",NA,FALSE
2640,"Wood","生木(ケヤキ)",NA,FALSE
2641,"Wood","生木(コナラ属アカガシ亜属)",NA,FALSE
2642,"Wood","生木(コナラ属コナラ亜属クヌギ節)",NA,FALSE
2643,"Wood","生木(コナラ属コナラ亜属コナラ節)",NA,FALSE
2644,"Wood","生木(サクラ)",NA,FALSE
2645,"Wood","生木(スギ)",NA,FALSE
2646,"Wood","生木(タケ亜科)",NA,FALSE
2647,"Wood","生木(ツガ属)",NA,FALSE
2648,"Wood","生木(トウヒ属)",NA,FALSE
2649,"Wood","生木(トチノキ)",NA,FALSE
2650,"Wood","生木(トネリコ属)",NA,FALSE
2651,"Wood","生木(ニレ属)",NA,FALSE
2652,"Wood","生木(ハリギリ)",NA,FALSE
2653,"Wood","生木(ハンノキ属)",NA,FALSE
2654,"Wood","生木(ハンノキ属ハンノキ亜属)",NA,FALSE
2655,"Wood","生木(ヒノキ)",NA,FALSE
2656,"Wood","生木(ヒノキ属)",NA,FALSE
2657,"Wood","生木(ヒノキ科)",NA,FALSE
2658,"Wood","生木(ブナ属)",NA,FALSE
2659,"Wood","生木(マタタビ属)",NA,FALSE
2660,"Wood","生木(マツ属複維管束亜属)",NA,FALSE
2661,"Wood","生木(ムクロジ)",NA,FALSE
2662,"Wood","生木(モクレン)",NA,FALSE
2663,"Wood","生木(モクレン属)",NA,FALSE
2664,"Wood","生木(モミ属)",NA,FALSE
2665,"Wood","生木(ヤナギ属)",NA,FALSE
2666,"Wood","生木(ヤマグワ)、炭化材(クリ)",NA,FALSE
2667,"Wood","生木(ヤマザクラ)",NA,FALSE
2668,"Wood","生木（丸木）最終形成年輪",NA,FALSE
2669,"Wood","生木（最終形成年輪 外側5年輪分）",NA,FALSE
2670,"Wood","生木(散孔材)",NA,FALSE
2671,"Wood","生木(樹皮)",NA,FALSE
2672,"Wood","生木3点(コナラ節･クリ･トチノキ)",NA,FALSE
2673,"Wood","生木片",NA,FALSE
2674,"Wood","生材",NA,FALSE
2675,"Wood","生材･自然木(カエデ属)",NA,FALSE
2676,"Wood","生材(アカガシ亜属)",NA,FALSE
2677,"Wood","生材(アカマツ)",NA,FALSE
2678,"Wood","生材(アサダ)",NA,FALSE
2679,"Wood","生材(アスナロ)",NA,FALSE
2680,"Wood","生材(イヌガヤ)",NA,FALSE
2681,"Wood","生材(イヌマキ)",NA,FALSE
2682,"Wood","生材(ウルシ)",NA,FALSE
2683,"Wood","生材(エノキ属)",NA,FALSE
2684,"Wood","生材(オニグルミ)",NA,FALSE
2685,"Wood","生材(カエデ属)",NA,FALSE
2686,"Wood","生材(カエデ科カエデ属)",NA,FALSE
2687,"Wood","生材(カツラ)",NA,FALSE
2688,"Wood","生材(ガマズミ属)",NA,FALSE
2689,"Wood","生材(カマツカ)",NA,FALSE
2690,"Wood","生材(カヤ)",NA,FALSE
2691,"Wood","生材(カラマツ)",NA,FALSE
2692,"Wood","生材(キハダ)",NA,FALSE
2693,"Wood","生材（キハダ）",NA,FALSE
2694,"Wood","生材(クスノキ)",NA,FALSE
2695,"Wood","生材(クヌギ節)",NA,FALSE
2696,"Wood","生材(クマシデ属イヌシデ節)",NA,FALSE
2697,"Wood","生材(クリ)",NA,FALSE
2698,"Wood","生材（クリ）",NA,FALSE
2699,"Wood","生材(クワ属)",NA,FALSE
2700,"Wood","生材(クワ科クワ属)",NA,FALSE
2701,"Wood","生材(ケヤキ)",NA,FALSE
2702,"Wood","生材(ケンポナシ属)",NA,FALSE
2703,"Wood","生材(コウヤマキ)",NA,FALSE
2704,"Wood","生材(コナラ亜属)",NA,FALSE
2705,"Wood","生材(コナラ属アカガシ亜属)",NA,FALSE
2706,"Wood","生材（コナラ属アカガシ亜属）",NA,FALSE
2707,"Wood","生材(コナラ属クヌギ節)",NA,FALSE
2708,"Wood","生材(コナラ属コナラ亜属クヌギ節)",NA,FALSE
2709,"Wood","生材(コナラ属コナラ節)",NA,FALSE
2710,"Wood","生材(コナラ節)",NA,FALSE
2711,"Wood","生材(サカキ)",NA,FALSE
2712,"Wood","生材(サクラ属)",NA,FALSE
2713,"Wood","生材(サクラ属) 樹皮側",NA,FALSE
2714,"Wood","生材(サクラ属)樹芯側",NA,FALSE
2715,"Wood","生材(サワラ)",NA,FALSE
2716,"Wood","生材(シイノキ属)",NA,FALSE
2717,"Wood","生材(シキミ)",NA,FALSE
2718,"Wood","生材（シナノキ属、繊維状）",NA,FALSE
2719,"Wood","生材(スギ?)",NA,FALSE
2720,"Wood","生材(スギ)",NA,FALSE
2721,"Wood","生材(タケ亜科)",NA,FALSE
2722,"Wood","生材(タケ亜科稈)",NA,FALSE
2723,"Wood","生材(ツガ属)",NA,FALSE
2724,"Wood","生材(ツバキ属)",NA,FALSE
2725,"Wood","生材(ツブラジイ)",NA,FALSE
2726,"Wood","生材(ツブラジイ根材)",NA,FALSE
2727,"Wood","生材(トウヒ属)",NA,FALSE
2728,"Wood","生材(トチノキ)",NA,FALSE
2729,"Wood","生材（トネリコ属、丸木）",NA,FALSE
2730,"Wood","生材（トネリコ属、表面加工）",NA,FALSE
2731,"Wood","生材(トネリコ属)",NA,FALSE
2732,"Wood","生材(トネリコ属シオジ節)",NA,FALSE
2733,"Wood","生材(トネリコ属トネリコ節)",NA,FALSE
2734,"Wood","生材(ニシキギ属)",NA,FALSE
2735,"Wood","生材(ネムノキ)",NA,FALSE
2736,"Wood","生材(ノブドウ属茎)",NA,FALSE
2737,"Wood","生材(ノリウツギ)",NA,FALSE
2738,"Wood","生材(ハリグワ)",NA,FALSE
2739,"Wood","生材（ハリハギ、板材）",NA,FALSE
2740,"Wood","生材(ハンノキ亜属)",NA,FALSE
2741,"Wood","生材(ハンノキ属)",NA,FALSE
2742,"Wood","生材(ハンノキ属ハンノキ亜属)",NA,FALSE
2743,"Wood","生材(ヒノキ)",NA,FALSE
2744,"Wood","生材(ヒノキ科)",NA,FALSE
2745,"Wood","生材(ヒノキ科アスナロ属)",NA,FALSE
2746,"Wood","生材(ヒバ)",NA,FALSE
2747,"Wood","生材(ブナ属)",NA,FALSE
2748,"Wood","生材(マキ属)",NA,FALSE
2749,"Wood","生材(マツ属)",NA,FALSE
2750,"Wood","生材(マツ属複維管束亜属",NA,FALSE
2751,"Wood","生材(マツ属複維管束亜属)",NA,FALSE
2752,"Wood","生材(ムクノキ)",NA,FALSE
2753,"Wood","生材（ムクロジ）",NA,FALSE
2754,"Wood","生材(モクレン属)",NA,FALSE
2755,"Wood","生材(モミ属)",NA,FALSE
2756,"Wood","生材(モモ)",NA,FALSE
2757,"Wood","生材（ヤナギ属、丸木）",NA,FALSE
2758,"Wood","生材(ヤナギ属)",NA,FALSE
2759,"Wood","生材(ヤナギ属根材)",NA,FALSE
2760,"Wood","生材(ヤナギ属樹皮)",NA,FALSE
2761,"Wood","生材(ヤナギ科ヤナギ属)",NA,FALSE
2762,"Wood","生材(ヤマウルシ)",NA,FALSE
2763,"Wood","生材(不明)",NA,FALSE
2764,"Wood","生材（最外年輪）",NA,FALSE
2765,"Wood","生材(外から11年〜15年輪目の5年分(中心は13年輪目)) モミ属",NA,FALSE
2766,"Wood","生材(外から11年輪目(1年輪分)) ケヤキ",NA,FALSE
2767,"Wood","生材(外から1年〜5年輪目の5年分(中心は3年輪目)) 最外部年輪 モミ属",NA,FALSE
2768,"Wood","生材(外から21年〜25年輪目の5年分(中心は23年輪目)) モミ属",NA,FALSE
2769,"Wood","生材(外から21年輪目(1年輪分)) ケヤキ",NA,FALSE
2770,"Wood","生材(外から31年〜35年輪目の5年分(中心は33年輪目)) モミ属",NA,FALSE
2771,"Wood","生材(外から41年〜45年輪目の5年分(中心は43年輪目)) モミ属",NA,FALSE
